gene_id,symbol,name,kegg
477,ATP1A2,"ATPase, Na+/K+ transporting, alpha 2 polypeptide",04260; 04960; 04964; 04970; 04971; 04972; 04973; 04974; 04976
478,ATP1A3,"ATPase, Na+/K+ transporting, alpha 3 polypeptide",04260; 04960; 04964; 04970; 04971; 04972; 04973; 04974; 04976
479,ATP12A,"ATPase, H+/K+ transporting, nongastric, alpha polypeptide",190
480,ATP1A4,"ATPase, Na+/K+ transporting, alpha 4 polypeptide",04260; 04960; 04964; 04970; 04971; 04972; 04973; 04974; 04976
481,ATP1B1,"ATPase, Na+/K+ transporting, beta 1 polypeptide",04260; 04960; 04964; 04970; 04971; 04972; 04973; 04974; 04976
482,ATP1B2,"ATPase, Na+/K+ transporting, beta 2 polypeptide",04260; 04960; 04964; 04970; 04971; 04972; 04973; 04974; 04976
483,ATP1B3,"ATPase, Na+/K+ transporting, beta 3 polypeptide",04260; 04960; 04964; 04970; 04971; 04972; 04973; 04974; 04976
484,ATP1B3P1,"ATPase, Na+/K+ transporting, beta 3 pseudogene",NA
485,ATP1B1P1,"ATPase, Na+/K+ transporting, beta 1 polypeptide pseudogene 1",NA
486,FXYD2,FXYD domain containing ion transport regulator 2,04260; 04960; 04964; 04970; 04972; 04973; 04974; 04976
487,ATP2A1,"ATPase, Ca++ transporting, cardiac muscle, fast twitch 1",04020; 04972; 05010
488,ATP2A2,"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2",04020; 04260; 04972; 05010; 05410; 05412; 05414
489,ATP2A3,"ATPase, Ca++ transporting, ubiquitous",04020; 04972; 05010
490,ATP2B1,"ATPase, Ca++ transporting, plasma membrane 1",04020; 04970; 04972
491,ATP2B2,"ATPase, Ca++ transporting, plasma membrane 2",04020; 04970; 04972
492,ATP2B3,"ATPase, Ca++ transporting, plasma membrane 3",04020; 04970; 04972
493,ATP2B4,"ATPase, Ca++ transporting, plasma membrane 4",04020; 04970; 04972
495,ATP4A,"ATPase, H+/K+ exchanging, alpha polypeptide",00190; 04966; 04971
496,ATP4B,"ATPase, H+/K+ exchanging, beta polypeptide",00190; 04966; 04971
498,ATP5A1,"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle",00190; 01100; 05010; 05012; 05016
501,ALDH7A1,"aldehyde dehydrogenase 7 family, member A1",00010; 00053; 00071; 00260; 00280; 00300; 00310; 00330; 00340; 00380; 00410; 00561; 00620; 00640; 01100
504,ATP5A1P2,"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1 pseudogene 2",NA
506,ATP5B,"ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide",00190; 01100; 05010; 05012; 05016
507,ATP5BP1,"ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide pseudogene 1",NA
509,ATP5C1,"ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1",00190; 01100; 05010; 05012; 05016
513,ATP5D,"ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit",00190; 01100; 05010; 05012; 05016
514,ATP5E,"ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit",00190; 01100; 05010; 05012; 05016
515,ATP5F1,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit B1",00190; 01100; 05010; 05012; 05016
516,ATP5G1,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C1 (subunit 9)",00190; 01100; 05010; 05012; 05016
517,ATP5G2,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C2 (subunit 9)",00190; 01100; 05010; 05012; 05016
518,ATP5G3,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C3 (subunit 9)",00190; 01100; 05010; 05012; 05016
520,ATP5G2P1,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C2 (subunit 9) pseudogene 1",NA
521,ATP5I,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit E",00190; 01100
522,ATP5J,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit F6",00190; 01100; 05010; 05012; 05016
523,ATP6V1A,"ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A",00190; 01100; 04145; 04966; 05110; 05120; 05323
525,ATP6V1B1,"ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B1",00190; 01100; 04145; 04966; 05110; 05120; 05323
526,ATP6V1B2,"ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B2",00190; 01100; 04145; 04966; 05110; 05120; 05323
527,ATP6V0C,"ATPase, H+ transporting, lysosomal 16kDa, V0 subunit c",00190; 01100; 04142; 04145; 04966; 05110; 05120; 05323
528,ATP6V1C1,"ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C1",00190; 01100; 04145; 04966; 05110; 05120; 05323
529,ATP6V1E1,"ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E1",00190; 01100; 04145; 04966; 05110; 05120; 05323
533,ATP6V0B,"ATPase, H+ transporting, lysosomal 21kDa, V0 subunit b",00190; 01100; 04142; 04145; 05110; 05120; 05323
534,ATP6V1G2,"ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G2",00190; 01100; 04145; 04966; 05110; 05120; 05323
535,ATP6V0A1,"ATPase, H+ transporting, lysosomal V0 subunit a1",00190; 01100; 04142; 04145; 04966; 05110; 05120; 05323
537,ATP6AP1,"ATPase, H+ transporting, lysosomal accessory protein 1",00190; 01100; 04142; 04145; 05110; 05120; 05323
538,ATP7A,"ATPase, Cu++ transporting, alpha polypeptide",NA
539,ATP5O,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit",00190; 01100; 05010; 05012; 05016
540,ATP7B,"ATPase, Cu++ transporting, beta polypeptide",NA
541,ALDH7A1P1,"aldehyde dehydrogenase 7 family, member A1 pseudogene 1",NA
542,ALDH7A1P2,"aldehyde dehydrogenase 7 family, member A1 pseudogene 2",NA
543,ALDH7A1P3,"aldehyde dehydrogenase 7 family, member A1 pseudogene 3",NA
544,ALDH7A1P4,"aldehyde dehydrogenase 7 family, member A1 pseudogene 4",NA
545,ATR,ataxia telangiectasia and Rad3 related,04110; 04115
546,ATRX,alpha thalassemia/mental retardation syndrome X-linked,NA
547,KIF1A,kinesin family member 1A,NA
549,AUH,AU RNA binding protein/enoyl-CoA hydratase,00280; 01100
550,AUP1,ancient ubiquitous protein 1,NA
551,AVP,arginine vasopressin,4962
552,AVPR1A,arginine vasopressin receptor 1A,04020; 04080; 04270
553,AVPR1B,arginine vasopressin receptor 1B,04020; 04080; 04270
554,AVPR2,arginine vasopressin receptor 2,04080; 04962
558,AXL,AXL receptor tyrosine kinase,NA
560,AZF1,azoospermia factor 1,NA
563,AZGP1,"alpha-2-glycoprotein 1, zinc-binding",NA
566,AZU1,azurocidin 1,NA
567,B2M,beta-2-microglobulin,4612
568,B2MR,beta-2-microglobulin regulator,NA
570,BAAT,bile acid CoA: amino acid N-acyltransferase (glycine N-choloyltransferase),00120; 00430; 01040; 01100; 04146; 04976
571,BACH1,"BTB and CNC homology 1, basic leucine zipper transcription factor 1",NA
572,BAD,BCL2-associated agonist of cell death,04012; 04210; 04370; 04510; 04722; 04910; 05010; 05014; 05145; 05160; 05200; 05210; 05212; 05213; 05215; 05218; 05220; 05221; 05223
573,BAG1,BCL2-associated athanogene,4141
574,BAGE,B melanoma antigen,NA
575,BAI1,brain-specific angiogenesis inhibitor 1,4115
576,BAI2,brain-specific angiogenesis inhibitor 2,NA
577,BAI3,brain-specific angiogenesis inhibitor 3,NA
578,BAK1,BCL2-antagonist/killer 1,4141
579,NKX3-2,NK3 homeobox 2,NA
580,BARD1,BRCA1 associated RING domain 1,NA
581,BAX,BCL2-associated X protein,04115; 04141; 04210; 04722; 05014; 05016; 05020; 05200; 05210
582,BBS1,Bardet-Biedl syndrome 1,NA
583,BBS2,Bardet-Biedl syndrome 2,NA
585,BBS4,Bardet-Biedl syndrome 4,NA
586,BCAT1,"branched chain amino-acid transaminase 1, cytosolic",00280; 00290; 00770; 01100
587,BCAT2,"branched chain amino-acid transaminase 2, mitochondrial",00280; 00290; 00770; 01100
590,BCHE,butyrylcholinesterase,NA
593,BCKDHA,"branched chain keto acid dehydrogenase E1, alpha polypeptide",00280; 01100
594,BCKDHB,"branched chain keto acid dehydrogenase E1, beta polypeptide",00280; 01100
595,CCND1,cyclin D1,04110; 04115; 04310; 04510; 04630; 05200; 05210; 05212; 05213; 05214; 05215; 05216; 05218; 05219; 05220; 05221; 05222; 05223; 05416
596,BCL2,B-cell CLL/lymphoma 2,04141; 04210; 04510; 04722; 05014; 05145; 05200; 05210; 05215; 05222
597,BCL2A1,BCL2-related protein A1,NA
598,BCL2L1,BCL2-like 1,04210; 04630; 05014; 05145; 05200; 05212; 05220; 05222
599,BCL2L2,BCL2-like 2,NA
600,BAK1P1,BCL2-antagonist/killer 1 pseudogene 1,NA
601,BAK1P2,BCL2-antagonist/killer 1 pseudogene 2,NA
602,BCL3,B-cell CLL/lymphoma 3,NA
603,BCL5,B-cell CLL/lymphoma 5,NA
604,BCL6,B-cell CLL/lymphoma 6,NA
605,BCL7A,B-cell CLL/lymphoma 7A,NA
606,NBEAP1,neurobeachin pseudogene 1,NA
607,BCL9,B-cell CLL/lymphoma 9,NA
608,TNFRSF17,"tumor necrosis factor receptor superfamily, member 17",04060; 04672
610,HCN2,hyperpolarization activated cyclic nucleotide-gated potassium channel 2,NA
611,OPN1SW,"opsin 1 (cone pigments), short-wave-sensitive",NA
613,BCR,breakpoint cluster region,05200; 05220
616,BCRP4,breakpoint cluster region pseudogene 4,NA
617,BCS1L,BCS1-like (S. cerevisiae),NA
618,BCYRN1,brain cytoplasmic RNA 1 (non-protein coding),NA
619,BCYRN1P1,"brain cytoplasmic RNA 1, pseudogene 1",NA
620,BCYRN1P2,"brain cytoplasmic RNA 1, pseudogene 2",NA
622,BDH1,"3-hydroxybutyrate dehydrogenase, type 1",00072; 00650; 01100
623,BDKRB1,bradykinin receptor B1,04020; 04080; 04610; 04810
624,BDKRB2,bradykinin receptor B2,04020; 04080; 04610; 04810; 05142
626,BDMR,brachydactyly-mental retardation syndrome,NA
627,BDNF,brain-derived neurotrophic factor,04010; 04722; 05016
628,BEVI,baboon M7 virus integration site,NA
629,CFB,complement factor B,04610; 05150
631,BFSP1,"beaded filament structural protein 1, filensin",NA
632,BGLAP,bone gamma-carboxyglutamate (gla) protein,NA
633,BGN,biglycan,NA
634,CEACAM1,carcinoembryonic antigen-related cell adhesion molecule 1 (biliary glycoprotein),NA
635,BHMT,betaine--homocysteine S-methyltransferase,00260; 00270; 01100
636,BICD1,bicaudal D homolog 1 (Drosophila),NA
637,BID,BH3 interacting domain death agonist,04115; 04210; 04650; 05010; 05014; 05200; 05416
638,BIK,BCL2-interacting killer (apoptosis-inducing),NA
639,PRDM1,"PR domain containing 1, with ZNF domain",NA
640,BLK,B lymphoid tyrosine kinase,NA
641,BLM,"Bloom syndrome, RecQ helicase-like",3440
642,BLMH,bleomycin hydrolase,NA
643,CXCR5,chemokine (C-X-C motif) receptor 5,04060; 04062
644,BLVRA,biliverdin reductase A,860
645,BLVRB,biliverdin reductase B (flavin reductase (NADPH)),860
646,BNC1,basonuclin 1,NA
648,BMI1,BMI1 polycomb ring finger oncogene,NA
649,BMP1,bone morphogenetic protein 1,NA
650,BMP2,bone morphogenetic protein 2,04060; 04340; 04350; 05200; 05217
651,BMP3,bone morphogenetic protein 3,NA
652,BMP4,bone morphogenetic protein 4,04340; 04350; 05200; 05217
653,BMP5,bone morphogenetic protein 5,04340; 04350
654,BMP6,bone morphogenetic protein 6,04340; 04350
655,BMP7,bone morphogenetic protein 7,04060; 04340; 04350
656,BMP8B,bone morphogenetic protein 8b,04340; 04350
657,BMPR1A,"bone morphogenetic protein receptor, type IA",04060; 04350
658,BMPR1B,"bone morphogenetic protein receptor, type IB",04060; 04350
659,BMPR2,"bone morphogenetic protein receptor, type II (serine/threonine kinase)",04060; 04350
660,BMX,BMX non-receptor tyrosine kinase,NA
661,POLR3D,"polymerase (RNA) III (DNA directed) polypeptide D, 44kDa",00230; 00240; 01100; 03020; 04623
662,BNIP1,BCL2/adenovirus E1B 19kDa interacting protein 1,4130
663,BNIP2,BCL2/adenovirus E1B 19kDa interacting protein 2,NA
664,BNIP3,BCL2/adenovirus E1B 19kDa interacting protein 3,NA
665,BNIP3L,BCL2/adenovirus E1B 19kDa interacting protein 3-like,NA
666,BOK,BCL2-related ovarian killer,NA
667,DST,dystonin,NA
668,FOXL2,forkhead box L2,NA
669,BPGM,"2,3-bisphosphoglycerate mutase",00010; 01100
670,BPHL,biphenyl hydrolase-like (serine hydrolase),NA
671,BPI,bactericidal/permeability-increasing protein,NA
672,BRCA1,"breast cancer 1, early onset",4120
673,BRAF,v-raf murine sarcoma viral oncogene homolog B1,04010; 04012; 04062; 04150; 04270; 04510; 04650; 04720; 04722; 04730; 04810; 04910; 04914; 05160; 05200; 05210; 05211; 05212; 05213; 05214; 05215; 05216; 05218; 05219; 05220; 05221; 05223
675,BRCA2,"breast cancer 2, early onset",03440; 05200; 05212
676,BRDT,"bromodomain, testis-specific",NA
677,ZFP36L1,"zinc finger protein 36, C3H type-like 1",NA
678,ZFP36L2,"zinc finger protein 36, C3H type-like 2",NA
680,BRS3,bombesin-like receptor 3,4080
682,BSG,basigin (Ok blood group),NA
683,BST1,bone marrow stromal cell antigen 1,00760; 01100; 04020; 04970; 04972
684,BST2,bone marrow stromal cell antigen 2,NA
685,BTC,betacellulin,4012
686,BTD,biotinidase,00780; 01100; 04977
687,KLF9,Kruppel-like factor 9,NA
688,KLF5,Kruppel-like factor 5 (intestinal),NA
689,BTF3,basic transcription factor 3,NA
690,BTF3P11,basic transcription factor 3 pseudogene 11,NA
693,BTF3P1,"basic transcription factor 3, pseudogene 1",NA
694,BTG1,"B-cell translocation gene 1, anti-proliferative",3018
695,BTK,Bruton agammaglobulinemia tyrosine kinase,04380; 04662; 04664; 05340
696,BTN1A1,"butyrophilin, subfamily 1, member A1",NA
698,BTS1,bladder tumor susceptibility 1,NA
699,BUB1,budding uninhibited by benzimidazoles 1 homolog (yeast),04110; 04114; 04914
700,BVR1,Burkitt lymphoma variant rearranging region 1,NA
701,BUB1B,budding uninhibited by benzimidazoles 1 homolog beta (yeast),4110
705,BYSL,bystin-like,NA
706,TSPO,translocator protein (18kDa),4080
708,C1QBP,"complement component 1, q subcomponent binding protein",NA
709,C1HR,C1AGOH temperature sensitivity complementing,NA
710,SERPING1,"serpin peptidase inhibitor, clade G (C1 inhibitor), member 1",4610
711,C3orf51,chromosome 3 open reading frame 51,NA
712,C1QA,"complement component 1, q subcomponent, A chain",04610; 05020; 05142; 05150; 05322
713,C1QB,"complement component 1, q subcomponent, B chain",04610; 05020; 05142; 05150; 05322
714,C1QC,"complement component 1, q subcomponent, C chain",04610; 05020; 05142; 05150; 05322
715,C1R,"complement component 1, r subcomponent",04145; 04610; 05150; 05322
716,C1S,"complement component 1, s subcomponent",04610; 05150; 05322
717,C2,complement component 2,04610; 05150; 05322
718,C3,complement component 3,04145; 04610; 05140; 05142; 05150; 05322
719,C3AR1,complement component 3a receptor 1,04080; 04610; 05150
720,C4A,complement component 4A (Rodgers blood group),04610; 05150; 05322
721,C4B,complement component 4B (Chido blood group),04610; 05150; 05322
722,C4BPA,"complement component 4 binding protein, alpha",4610
724,C4BPAP2,"complement component 4 binding protein, alpha pseudogene 2",NA
725,C4BPB,"complement component 4 binding protein, beta",4610
726,CAPN5,calpain 5,NA
727,C5,complement component 5,04610; 05020; 05150; 05322
728,C5AR1,complement component 5a receptor 1,04080; 04610; 05150
729,C6,complement component 6,04610; 05020; 05322
730,C7,complement component 7,04610; 05020; 05322
731,C8A,"complement component 8, alpha polypeptide",04610; 05020; 05146; 05322
732,C8B,"complement component 8, beta polypeptide",04610; 05020; 05146; 05322
733,C8G,"complement component 8, gamma polypeptide",04610; 05020; 05146; 05322
734,OSGIN2,oxidative stress induced growth inhibitor family member 2,NA
735,C9,complement component 9,04610; 05020; 05146; 05322
738,C11orf2,chromosome 11 open reading frame 2,NA
740,MRPL49,mitochondrial ribosomal protein L49,NA
741,ZNHIT2,"zinc finger, HIT-type containing 2",NA
744,MPPED2,metallophosphoesterase domain containing 2,NA
745,C11orf9,chromosome 11 open reading frame 9,NA
746,C11orf10,chromosome 11 open reading frame 10,NA
747,DAGLA,"diacylglycerol lipase, alpha",NA
750,C16orf3,chromosome 16 open reading frame 3,NA
752,FMNL1,formin-like 1,NA
753,C18orf1,chromosome 18 open reading frame 1,NA
754,PTTG1IP,pituitary tumor-transforming 1 interacting protein,NA
755,C21orf2,chromosome 21 open reading frame 2,NA
757,TMEM50B,transmembrane protein 50B,NA
758,MPPED1,metallophosphoesterase domain containing 1,NA
759,CA1,carbonic anhydrase I,910
760,CA2,carbonic anhydrase II,00910; 04964; 04966; 04971; 04972; 04976
761,CA3,"carbonic anhydrase III, muscle specific",910
762,CA4,carbonic anhydrase IV,00910; 04964
763,CA5A,"carbonic anhydrase VA, mitochondrial",910
764,CA5P,carbonic anhydrase V pseudogene,NA
765,CA6,carbonic anhydrase VI,910
766,CA7,carbonic anhydrase VII,910
767,CA8,carbonic anhydrase VIII,910
768,CA9,carbonic anhydrase IX,910
770,CA11,carbonic anhydrase XI,NA
771,CA12,carbonic anhydrase XII,910
772,CACD,central areolar choroidal dystrophy,NA
773,CACNA1A,"calcium channel, voltage-dependent, P/Q type, alpha 1A subunit",04010; 04020; 04730; 04742; 04930
774,CACNA1B,"calcium channel, voltage-dependent, N type, alpha 1B subunit",04010; 04020; 04742; 04930
775,CACNA1C,"calcium channel, voltage-dependent, L type, alpha 1C subunit",04010; 04020; 04260; 04270; 04720; 04912; 04930; 05010; 05410; 05412; 05414
776,CACNA1D,"calcium channel, voltage-dependent, L type, alpha 1D subunit",04010; 04020; 04260; 04270; 04912; 04930; 04973; 05010; 05410; 05412; 05414
777,CACNA1E,"calcium channel, voltage-dependent, R type, alpha 1E subunit",04010; 04020; 04930
778,CACNA1F,"calcium channel, voltage-dependent, L type, alpha 1F subunit",04010; 04020; 04260; 04270; 04912; 05010; 05410; 05412; 05414
779,CACNA1S,"calcium channel, voltage-dependent, L type, alpha 1S subunit",04010; 04020; 04260; 04270; 04912; 05010; 05410; 05412; 05414
780,DDR1,discoidin domain receptor tyrosine kinase 1,NA
781,CACNA2D1,"calcium channel, voltage-dependent, alpha 2/delta subunit 1",04010; 04260; 05410; 05412; 05414
782,CACNB1,"calcium channel, voltage-dependent, beta 1 subunit",04010; 04260; 05410; 05412; 05414
783,CACNB2,"calcium channel, voltage-dependent, beta 2 subunit",04010; 04260; 05410; 05412; 05414
784,CACNB3,"calcium channel, voltage-dependent, beta 3 subunit",04010; 04260; 05410; 05412; 05414
785,CACNB4,"calcium channel, voltage-dependent, beta 4 subunit",04010; 04260; 05410; 05412; 05414
786,CACNG1,"calcium channel, voltage-dependent, gamma subunit 1",04010; 04260; 05410; 05412; 05414
788,SLC25A20,"solute carrier family 25 (carnitine/acylcarnitine translocase), member 20",NA
789,SLC25A20P1,"solute carrier family 25 (carnitine/acylcarnitine translocase), member 20 pseudogene 1",NA
790,CAD,"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase",00240; 00250; 01100
793,CALB1,"calbindin 1, 28kDa",NA
794,CALB2,calbindin 2,NA
795,S100G,S100 calcium binding protein G,NA
796,CALCA,calcitonin-related polypeptide alpha,NA
797,CALCB,calcitonin-related polypeptide beta,NA
798,CALCP,calcitonin pseudogene,NA
799,CALCR,calcitonin receptor,04080; 04380
800,CALD1,caldesmon 1,4270
801,CALM1,"calmodulin 1 (phosphorylase kinase, delta)",04020; 04070; 04114; 04270; 04720; 04722; 04740; 04744; 04910; 04912; 04916; 04970; 04971; 05010; 05214
802,CALM1P1,"calmodulin 1 (phosphorylase kinase, delta) pseudogene 1",NA
804,CALM1P2,"calmodulin 1 (phosphorylase kinase, delta) pseudogene 2",NA
805,CALM2,"calmodulin 2 (phosphorylase kinase, delta)",04020; 04070; 04114; 04270; 04720; 04722; 04740; 04744; 04910; 04912; 04916; 04970; 04971; 05010; 05214
806,CALM2P2,calmodulin 2 pseudogene 2,NA
807,CALM2P3,calmodulin 2 pseudogene 3,NA
808,CALM3,"calmodulin 3 (phosphorylase kinase, delta)",04020; 04070; 04114; 04270; 04720; 04722; 04740; 04744; 04910; 04912; 04916; 04970; 04971; 05010; 05214
810,CALML3,calmodulin-like 3,04020; 04070; 04114; 04270; 04720; 04722; 04740; 04744; 04910; 04912; 04916; 04970; 04971; 05010; 05214
811,CALR,calreticulin,04141; 04145; 04612; 05142
813,CALU,calumenin,NA
814,CAMK4,calcium/calmodulin-dependent protein kinase IV,04020; 04380; 04720; 04722
815,CAMK2A,calcium/calmodulin-dependent protein kinase II alpha,04012; 04020; 04114; 04310; 04720; 04722; 04740; 04912; 04916; 04971; 05214
816,CAMK2B,calcium/calmodulin-dependent protein kinase II beta,04012; 04020; 04114; 04310; 04720; 04722; 04740; 04912; 04916; 04971; 05214
817,CAMK2D,calcium/calmodulin-dependent protein kinase II delta,04012; 04020; 04114; 04310; 04720; 04722; 04740; 04912; 04916; 04971; 05214
818,CAMK2G,calcium/calmodulin-dependent protein kinase II gamma,04012; 04020; 04114; 04310; 04720; 04722; 04740; 04912; 04916; 04971; 05214
819,CAMLG,calcium modulating ligand,NA
820,CAMP,cathelicidin antimicrobial peptide,4970
821,CANX,calnexin,04141; 04145; 04612
822,CAPG,"capping protein (actin filament), gelsolin-like",NA
823,CAPN1,"calpain 1, (mu/I) large subunit",04141; 04210; 05010
824,CAPN2,"calpain 2, (m/II) large subunit",04141; 04210; 04510; 05010
825,CAPN3,"calpain 3, (p94)",NA
826,CAPNS1,"calpain, small subunit 1",NA
827,CAPN6,calpain 6,NA
